,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B
0,-0.281455814838,0.104248270392,-0.20264275372,0.0163483377546,0.0420612320304,-0.72775298357,-0.143902093172,0.662578701973,1.44927752018,0.136830881238,-0.470993429422,0.541712760925,0.562653899193,0.646080851555,1.42323040962,-0.0582815110683,0.66218149662,0.9338974,0.11733063,0.5022564,0.14601924,0.03400949,0.036296364,0.99733573,0.3227215,0.68896556,0.027388126,0.04148759,0.024295637,0.02979736,0.0016063062,0.011320514,0.94697666,0.0013466246,0.5943858,0.99176675,0.14063269,0.85089844,0.094967365,0.026246443,0.024789669,0.13399208,0.024533043,0.02784412,0.99231637,0.14549005,0.8743966,0.9232382,0.0052888542,0.5810142,0.013091679,0.0021729565,0.008127261,0.029168865,0.024948457,0.017573534,0.99533325,0.18925963,0.51067424,0.151922,0.058432538,0.041425213,0.89157706,0.122540675,0.49899435
1,-0.276082277298,0.0952413603663,-0.193185091019,0.0161250457168,0.0346594676375,-0.740657448769,-0.133112370968,0.649977982044,1.44337975979,0.132349267602,-0.489999830723,0.545347511768,0.583177149296,0.637632846832,1.4338606596,-0.0571802891791,0.668623328209,0.92191225,0.11555217,0.5111138,0.13509655,0.03149221,0.03681111,0.99685884,0.31390473,0.7143395,0.024729526,0.039940566,0.023804815,0.027098566,0.0015739684,0.011334463,0.9439875,0.0013140668,0.61480355,0.99097484,0.14318676,0.86003697,0.07825362,0.024662068,0.023665132,0.11226575,0.022110602,0.026472801,0.99168605,0.14607224,0.880688,0.91945195,0.005350608,0.60595095,0.0119215585,0.0021501256,0.008108961,0.026469043,0.023453247,0.017316982,0.9943264,0.1837113,0.5285952,0.1378898,0.054835234,0.04252884,0.87450445,0.121988155,0.50727254
2,-0.270346432924,0.0854360982776,-0.183173075318,0.0157551858574,0.0274075269699,-0.753213703632,-0.121221587062,0.637249648571,1.4373652935,0.128114581108,-0.510569453239,0.549393832684,0.60265237093,0.628886520863,1.44428944588,-0.0562124811113,0.67526358366,0.90794003,0.11367363,0.51982826,0.1252258,0.029147591,0.037414294,0.99629766,0.3045414,0.7384907,0.022285523,0.038332652,0.02327219,0.024622161,0.00153887,0.011320605,0.9410408,0.0012824972,0.6357865,0.99010956,0.14583993,0.8688593,0.06429123,0.023187602,0.022617983,0.0937127,0.019907393,0.025177924,0.9910158,0.1466952,0.88693506,0.9158581,0.005416494,0.6308736,0.010831504,0.0021246234,0.0080834655,0.023994567,0.021945925,0.017025525,0.9931016,0.17778818,0.5466372,0.12539805,0.051503144,0.043760758,0.85522074,0.121358775,0.5155222
3,-0.265522271395,0.0769453495741,-0.172174364328,0.0152042601258,0.020689509809,-0.760656177998,-0.103102102876,0.627139925957,1.43270623684,0.124001905322,-0.529125273228,0.551593542099,0.616392731667,0.620479643345,1.452663064,-0.0552996732295,0.678367495537,0.8925084,0.11100331,0.5270216,0.11718245,0.026813162,0.03847751,0.99570245,0.29544604,0.75969535,0.020346193,0.036591128,0.022537284,0.022897897,0.0014942603,0.011148828,0.9399447,0.001256758,0.65715736,0.98923486,0.1482914,0.87519366,0.053079884,0.021687467,0.021522261,0.078799106,0.017862469,0.023754783,0.9903251,0.14705525,0.89186335,0.91452634,0.0055091227,0.65525,0.010031914,0.002092909,0.007980498,0.022036396,0.020352077,0.016543865,0.99169254,0.17219527,0.5628767,0.11592066,0.04815432,0.04543962,0.835138,0.11996651,0.5226163
4,-0.259993761778,0.0731059908867,-0.163509860635,0.0150050902739,0.0141140110791,-0.763592302799,-0.0903831273317,0.617686212063,1.43115949631,0.119975343347,-0.541394412518,0.553363800049,0.62988871336,0.611837267876,1.46182668209,-0.0543130710721,0.677653074265,0.8765458,0.10831983,0.5330614,0.11038773,0.024583176,0.0399362,0.99512935,0.28975627,0.777987,0.019133639,0.03554652,0.021913419,0.021996425,0.0014632569,0.010957251,0.9403725,0.0012383048,0.6773195,0.9885013,0.1504353,0.8787908,0.044471323,0.020296777,0.02036361,0.067073576,0.016061934,0.022284862,0.98971283,0.14669313,0.89463407,0.91529197,0.005611585,0.67850584,0.00960463,0.0020860694,0.007882302,0.02079652,0.019285342,0.016141433,0.9902569,0.16931659,0.57854307,0.10822862,0.044752568,0.04761028,0.8157528,0.118205376,0.52972335
5,-0.251387894154,0.0668213367462,-0.159993946552,0.0149308852851,0.00872886832803,-0.765691041946,-0.0785454288125,0.609306037426,1.433416605,0.117048367858,-0.558348417282,0.553794085979,0.643107414246,0.6049939394,1.47565495968,-0.0534292384982,0.681238591671,0.85926735,0.10501851,0.5351307,0.10520786,0.022994177,0.04141471,0.9944825,0.2812384,0.7919099,0.018141484,0.034675904,0.021418158,0.021266587,0.0014491886,0.010733821,0.9411956,0.0012405621,0.69764143,0.9876106,0.15292741,0.8807546,0.037743,0.01937064,0.019339994,0.057712253,0.014713757,0.020897476,0.98894393,0.14614701,0.89590526,0.91709316,0.005759498,0.7018664,0.009240894,0.0021148971,0.0077381856,0.019759854,0.018354531,0.0157267,0.98864007,0.16495267,0.59427536,0.10326624,0.04189977,0.04934973,0.79531395,0.11691979,0.5326422
6,-0.240242317319,0.0604593679309,-0.158261924982,0.0149928145111,0.00408013351262,-0.771851360798,-0.0662099719048,0.600016653538,1.43717682362,0.116087146103,-0.577637135983,0.556069791317,0.652717232704,0.597575366497,1.49131524563,-0.0532920286059,0.685886204243,0.8423669,0.10117189,0.52897877,0.10310275,0.022188077,0.04304688,0.99369437,0.26846644,0.7986554,0.017301053,0.033756275,0.021167308,0.02053946,0.0014539133,0.010493952,0.9424441,0.0012822876,0.71705794,0.9864814,0.15655597,0.87995064,0.032864757,0.018875109,0.018616518,0.050999533,0.013862554,0.019805528,0.98792773,0.14651673,0.89544725,0.91967213,0.0059904098,0.72484833,0.008934569,0.0021761588,0.0075172023,0.018875925,0.017480256,0.015397232,0.9867916,0.15881513,0.6055015,0.101948746,0.040163577,0.05096219,0.77448297,0.11600881,0.5276353
7,-0.227896913886,0.0498281531036,-0.155339419842,0.015996336937,0.000287246890366,-0.775180399418,-0.0658682286739,0.590184271336,1.44090139866,0.11496501416,-0.602641224861,0.561816990376,0.657857954502,0.5875005126,1.50356483459,-0.0527640990913,0.695644080639,0.82008016,0.09753513,0.5183243,0.10319945,0.021604283,0.04612749,0.99272305,0.25357923,0.8053523,0.016443787,0.032356184,0.021055985,0.019785289,0.0014760189,0.010294479,0.9440384,0.0013404513,0.74260265,0.98526436,0.1603003,0.87971604,0.02879346,0.018223004,0.017905183,0.044729937,0.013187759,0.018714914,0.9866606,0.14824888,0.89581585,0.9225771,0.0061871232,0.75219136,0.00861157,0.002285607,0.0073280176,0.017925764,0.016440794,0.015182362,0.9847984,0.15385638,0.6224422,0.1024648,0.037932776,0.05425521,0.74953634,0.11401111,0.52146065
8,-0.214298993349,0.0404311418533,-0.152937486768,0.0177540667355,-0.00343069760129,-0.779202103615,-0.0691434517503,0.580450832844,1.44542372227,0.113998040557,-0.627198517323,0.567804932594,0.6641741395,0.576903402805,1.51516342163,-0.0523506999016,0.702924907207,0.7969521,0.0938888,0.50810283,0.10384561,0.021015929,0.049617413,0.991699,0.2391164,0.8113435,0.01589382,0.031183429,0.020975966,0.019462038,0.0014989546,0.010079072,0.94640696,0.0014036923,0.76646835,0.984091,0.16408218,0.87905616,0.025449444,0.017608454,0.017346218,0.039559364,0.012539924,0.017765572,0.9853902,0.14944269,0.8960322,0.9266777,0.0064149625,0.7771788,0.008458031,0.0023997598,0.00716426,0.017327728,0.015498358,0.01499862,0.9826848,0.14909875,0.638933,0.10350105,0.03582192,0.058001246,0.72445226,0.1121333,0.5155015
9,-0.200611934066,0.0295540299267,-0.149570122361,0.0190820321441,-0.0066954609938,-0.78458148241,-0.0707815513015,0.570073306561,1.44634830952,0.113068461418,-0.64704734087,0.576728641987,0.668918013573,0.566249847412,1.52440333366,-0.051913138479,0.706823945045,0.7694884,0.08987878,0.49422598,0.105956055,0.020787414,0.053965345,0.9903972,0.2258831,0.8156248,0.015383929,0.029832551,0.020835908,0.018969143,0.0015171076,0.009791644,0.9482671,0.0014776967,0.78887,0.98249626,0.16762434,0.877912,0.022635413,0.01703844,0.016886843,0.03506835,0.011983882,0.01687806,0.98371166,0.15085764,0.8959014,0.9302744,0.006644293,0.80044895,0.008275984,0.002495771,0.006944338,0.016711019,0.014482507,0.014825171,0.9801302,0.14468814,0.65425086,0.10607016,0.034313615,0.062756315,0.6962441,0.10958251,0.5059611
10,-0.188120812178,0.0193253476173,-0.146540477872,0.0209099166095,-0.00962482672185,-0.78993242979,-0.0715593993664,0.560032367706,1.44552862644,0.112423747778,-0.66347181797,0.586496651173,0.672099292278,0.555759251118,1.53293216228,-0.0515403822064,0.708355665207,0.7392427,0.08579854,0.47830915,0.10936027,0.020771861,0.05904446,0.98879963,0.21361595,0.8181982,0.015028118,0.028409777,0.020618616,0.018545115,0.0015359123,0.009458106,0.9499289,0.0015694042,0.80824775,0.9804751,0.17143379,0.8755134,0.02029142,0.01656289,0.016488748,0.031380538,0.011527943,0.016077902,0.98165476,0.15246457,0.8946895,0.93356156,0.0069177104,0.82098,0.008153993,0.002590086,0.006694509,0.016199658,0.013499693,0.014662595,0.97704065,0.14092623,0.6672604,0.10975478,0.033228174,0.06828613,0.66614974,0.10696684,0.49393263
11,-0.176500245929,0.0107261929661,-0.144692525268,0.0227649919689,-0.0123206209391,-0.794850349426,-0.0713258087635,0.549403846264,1.44205403328,0.112208932638,-0.675384998322,0.596237301826,0.673785746098,0.545659303665,1.54107356071,-0.0512891039252,0.708773136139,0.7071777,0.08179253,0.46057165,0.11360235,0.02095698,0.06481231,0.98694384,0.20336919,0.81928587,0.014810628,0.027020004,0.020239117,0.018202888,0.0015566659,0.009071401,0.9516038,0.0016761506,0.8253834,0.9780703,0.17537501,0.8716634,0.018301234,0.01616262,0.016058067,0.028426656,0.011146022,0.015279684,0.9792631,0.15453562,0.8923363,0.9367674,0.0072241477,0.83865607,0.008121459,0.002690172,0.006405566,0.01576677,0.012597239,0.014418692,0.97347134,0.13816172,0.6779592,0.11438555,0.032455586,0.07471901,0.6349802,0.104401834,0.47946793
